id,amount,price,timestamp,type
138712401,0.02,29020.1,1558453261,sell
138712404,0.02,29020.1,1558453261,sell
138712399,0.02,29020.1,1558453261,sell
138712398,0.02,29020.1,1558453261,sell
138712390,0.02,29027.4,1558453261,sell
138712397,0.02,29020.1,1558453261,sell
138712396,0.001,29020.1,1558453261,sell
138712395,0.02,29027.4,1558453261,sell
138712394,0.02,29027.4,1558453261,sell
138712393,0.02,29027.4,1558453261,sell
138712392,0.02,29027.4,1558453261,sell
138712400,0.02,29020.1,1558453261,sell
138712391,0.02,29027.4,1558453261,sell
138712523,0.02,28994.4,1558453262,sell
138712524,0.02,28994.4,1558453262,sell
138712528,0.04,28994.4,1558453262,sell
138712526,0.02,28994.4,1558453262,sell
138712527,0.02,28994.4,1558453262,sell
138712521,0.02,28994.4,1558453262,sell
138712525,0.02,28994.4,1558453262,sell
138712520,0.02,28994.4,1558453262,sell
138712522,0.02,28994.4,1558453262,sell
138712518,0.02,28994.4,1558453262,sell
138712519,0.02,28994.4,1558453262,sell
138712509,0.02,28994.4,1558453262,sell
138712511,0.02,28994.4,1558453262,sell
138712512,0.02,28994.4,1558453262,sell
138712510,0.02,28994.4,1558453262,sell
138712514,0.02,28994.4,1558453262,sell
138712515,0.02,28994.4,1558453262,sell
138712516,0.02,28994.4,1558453262,sell
138712513,0.02,28994.4,1558453262,sell
138712517,0.02,28994.4,1558453262,sell
138712530,0.0008,28994.4,1558453264,sell
138712531,0.1,28998.1,1558453266,buy
138712532,0.015,29015.7,1558453268,buy
138712533,0.01,29015.4,1558453268,sell
138712534,0.015,29015.5,1558453269,sell
138712535,0.025,29015.5,1558453269,sell
138712536,0.015,29015.5,1558453269,sell
138712537,0.0112,29015.4,1558453271,sell
138712538,0.005,29015.7,1558453272,buy
138712542,0.00580681,29015.4,1558453274,sell
138712543,0.00076229,29015.3,1558453274,sell
138712539,0.098847,29016.8,1558453274,sell
138712541,0.09179972,29016.4,1558453274,sell
138712540,0.09,29016.8,1558453274,sell
138712544,0.005,29011.3,1558453275,buy
138712545,0.015,29012.0,1558453278,buy
138712548,0.09300000000000001,29009.4,1558453285,buy
138712549,0.025,29009.4,1558453285,buy
138712550,0.25,29009.4,1558453286,buy
138712552,0.004,29009.4,1558453293,buy
138712553,0.00478072,29009.4,1558453293,buy
138712555,0.00878165,29012.8,1558453296,buy
138712562,0.5,29037.0,1558453303,buy
138712563,0.3,29041.0,1558453303,buy
138712564,0.489,29041.0,1558453303,buy
138712565,0.21100000000000002,29042.5,1558453303,buy
138712573,0.3749,29056.5,1558453308,sell
138712574,0.1,29040.3,1558453308,sell
138712592,0.00471526,29027.4,1558453313,sell
138712591,0.00314304,29038.7,1558453313,sell
138712593,0.00406148,29027.4,1558453313,sell
138712604,0.0126256,29027.1,1558453315,sell
138712605,0.50397592,29027.1,1558453316,sell
138712606,0.62582408,29027.1,1558453316,sell
138712609,0.0078395,29027.1,1558453316,sell
138712629,0.00876911,29038.1,1558453326,buy
138712630,0.015,29042.5,1558453328,buy
138712632,0.25,29042.9,1558453328,buy
138712631,0.02801295,29031.0,1558453328,sell
138712647,0.00876447,29056.8,1558453339,buy
138712682,0.03942426,29069.3,1558453354,buy
138712689,0.06563431,29090.2,1558453380,buy
138712688,0.19123553,29089.9,1558453380,buy
138712691,0.33800202,29091.0,1558453380,buy
138712690,0.74832416,29090.6,1558453380,buy
138712692,0.00680518,29080.6,1558453382,sell
138712693,0.00873995,29075.2,1558453383,buy
138712698,0.00873443,29068.9,1558453385,sell
138712699,0.005,29064.9,1558453391,buy
138712700,0.00333485,29064.6,1558453392,sell
138712701,0.00166515,29064.2,1558453392,sell
138712705,0.00709375,29064.2,1558453394,sell
138712706,0.00163157,29064.2,1558453394,sell
138712707,0.0015106,29064.2,1558453396,sell
138712708,0.0034893999999999997,29060.9,1558453396,sell
138712719,0.005,29059.0,1558453412,buy
138712720,0.01,29068.2,1558453414,buy
138712721,0.01,29059.8,1558453422,buy
138712734,0.00877004,29053.1,1558453439,sell
138712735,0.59122996,29053.1,1558453439,sell
138712754,0.00871894,29041.0,1558453449,buy
138712764,0.00871547,29042.5,1558453457,buy
138712766,0.005,29049.5,1558453458,buy
138712769,0.00371894,29049.5,1558453460,buy
138712775,0.05665634,29055.4,1558453464,sell
138712776,0.01,29057.6,1558453465,sell
138712796,0.0087121,29060.1,1558453469,buy
138712797,0.025,29060.8,1558453470,buy
138712801,0.0087069,29060.1,1558453479,buy
138712805,0.00870538,29060.1,1558453488,buy
138712806,0.00534326,29060.0,1558453489,sell
